766192484, 4
766192485, 0
766192486, 1
766192487, 1
766192488, 1
766192489, 1
766192490, 1
766192491, 1
766192492, 1
766192493, 1
766192494, 1
766192495, 1
766192496, 1
766192497, 4
766192498, 1
766192499, 1
766192500, 1
766192501, 1
766192502, 1
766192503, 1
766192504, 1
766192505, 1
766192506, 2
766192507, 1
766192508, 1
766192509, 1
766192510, 1
766192511, 1
766192512, 1
766192513, 1
766192514, 1
766192515, 1
766192516, 1
766192517, 1
766192518, 1
766192519, 1
766192520, 1
766192521, 1
766192522, 1
766192523, 1
766192524, 1
766192525, 1
766192526, 1
766192527, 1
766192528, 1
766192529, 1
766192530, 1
766192531, 1
766192532, 1
766192533, 1
766192534, 1
766192535, 1
766192536, 1
766192537, 1
766192538, 1
766192539, 1
766192540, 1
766192541, 1
766192542, 5
766192543, 1
766192544, 1
766192545, 1
766192546, 0
766192547, 1
766192548, 1
766192549, 1
766192550, 1
766192551, 1
766192552, 1
766192553, 8
766192554, 1
766192555, 1
766192556, 1
766192557, 1
766192558, 1
766192559, 1
766192560, 6
766192561, 1
766192562, 1
766192563, 1
766192564, 1
766192565, 1
766192566, 1
766192567, 1
766192568, 1
766192569, 1
766192570, 1
766192571, 1
766192572, 1
766192573, 1
766192574, 1
766192575, 1
766192576, 0
766192577, 1
766192578, 1
766192579, 1
766192580, 1
766192581, 4
766192582, 1
766192583, 4
766192585, 1
766192586, 1
766192587, 1
766192588, 1
766192589, 1
766192590, 1
766192591, 1
766192592, 1
766192593, 1
766192594, 1
766192595, 1
766192596, 1
766192597, 1
766192598, 1
766192599, 2
766192600, 8
766192601, 1
766192602, 2
766192603, 1
766192604, 1
766192605, 6
766192606, 1
766192607, 1
766192608, 1
766192609, 1
766192610, 1
766192611, 1
766192612, 1
766192613, 1
766192614, 1
766192615, 1
766192616, 1
766192617, 1
766192618, 1
766192619, 1
766192620, 1
766192621, 1
766192622, 1
766192623, 1
766192624, 1
766192625, 1
766192626, 1
766192627, 1
766192628, 1
766192629, 1
766192630, 1
766192631, 1
766192632, 1
766192633, 1
766192634, 1
766192635, 1
766192636, 7
766192637, 1
766192638, 1
766192639, 1
766192640, 1
766192641, 9
766192642, 1
766192643, 1
766192644, 1
766192645, 1
766192646, 1
766192647, 4
766192648, 1
766192649, 6
766192650, 1
766192651, 1
766192652, 1
766192653, 1
766192654, 1
766192655, 1
766192656, 1
766192657, 1
766192658, 1
766192659, 11
766192660, 1
766192661, 1
766192662, 1
766192663, 1
766192664, 1
766192665, 1
766192666, 1
766192667, 4
766192668, 1
766192669, 8
766192670, 1
766192671, 1
766192672, 1
766192673, 1
766192674, 1
766192675, 1
766192676, 1
766192677, 1
766192678, 1
766192679, 1
766192680, 1
