766192484, 2
766192485, 2
766192486, 2
766192487, 2
766192488, 2
766192489, 2
766192490, 2
766192491, 2
766192492, 2
766192493, 2
766192494, 2
766192495, 2
766192496, 2
766192497, 2
766192498, 2
766192499, 2
766192500, 2
766192501, 2
766192502, 2
766192503, 2
766192504, 2
766192505, 2
766192506, 2
766192507, 2
766192508, 2
766192509, 2
766192510, 2
766192511, 2
766192512, 2
766192513, 0
766192514, 2
766192515, 2
766192516, 2
766192517, 2
766192518, 2
766192519, 2
766192520, 2
766192521, 2
766192522, 2
766192523, 2
766192524, 2
766192525, 2
766192526, 2
766192527, 2
766192528, 2
766192529, 2
766192530, 2
766192531, 2
766192532, 2
766192533, 2
766192534, 2
766192535, 2
766192536, 2
766192537, 2
766192538, 2
766192539, 2
766192540, 2
766192541, 2
766192542, 2
766192543, 2
766192544, 2
766192545, 2
766192546, 2
766192547, 2
766192548, 2
766192549, 2
766192550, 2
766192551, 2
766192552, 2
766192553, 2
766192554, 2
766192555, 2
766192556, 2
766192557, 2
766192558, 2
766192559, 2
766192560, 2
766192561, 2
766192562, 2
766192563, 2
766192564, 2
766192565, 2
766192566, 2
766192567, 2
766192568, 2
766192569, 2
766192570, 2
766192571, 2
766192572, 2
766192573, 2
766192574, 2
766192575, 2
766192576, 2
766192577, 2
766192578, 2
766192579, 2
766192580, 2
766192581, 2
766192582, 2
766192583, 2
766192585, 2
766192586, 2
766192587, 2
766192588, 2
766192589, 2
766192590, 2
766192591, 2
766192592, 0
766192593, 2
766192594, 2
766192595, 2
766192596, 2
766192597, 2
766192598, 2
766192599, 2
766192600, 2
766192601, 2
766192602, 2
766192603, 2
766192604, 2
766192605, 2
766192606, 2
766192607, 2
766192608, 2
766192609, 2
766192610, 2
766192611, 2
766192612, 2
766192613, 2
766192614, 2
766192615, 2
766192616, 2
766192617, 2
766192618, 2
766192619, 2
766192620, 2
766192621, 2
766192622, 2
766192623, 2
766192624, 2
766192625, 2
766192626, 2
766192627, 2
766192628, 2
766192629, 2
766192630, 2
766192631, 2
766192632, 2
766192633, 2
766192634, 2
766192635, 2
766192636, 2
766192637, 2
766192638, 2
766192639, 2
766192640, 2
766192641, 2
766192642, 2
766192643, 2
766192644, 2
766192645, 2
766192646, 2
766192647, 2
766192648, 2
766192649, 2
766192650, 2
766192651, 2
766192652, 2
766192653, 2
766192654, 2
766192655, 2
766192656, 2
766192657, 2
766192658, 2
766192659, 2
766192660, 2
766192661, 2
766192662, 2
766192663, 2
766192664, 2
766192665, 2
766192666, 2
766192667, 2
766192668, 2
766192669, 2
766192670, 2
766192671, 2
766192672, 2
766192673, 2
766192674, 2
766192675, 2
766192676, 2
766192677, 2
766192678, 2
766192679, 2
766192680, 2
766192681, 2
766192682, 2
766192683, 2
766192684, 2
766192685, 2
766192686, 2
766192687, 2
766192688, 2
766192689, 2
766192690, 2
766192691, 2
766192692, 2
766192693, 2
766192694, 2
766192695, 2
766192696, 2
766192697, 2
766192698, 2
766192699, 2
766192700, 2
766192701, 2
766192702, 2
766192703, 2
766192704, 2
766192705, 2
766192706, 2
766192707, 2
766192708, 2
766192709, 2
766192710, 2
766192711, 2
766192712, 2
766192713, 2
766192714, 2
766192715, 2
766192716, 2
766192717, 2
766192718, 2
766192719, 2
766192720, 2
766192721, 2
766192722, 2
766192723, 2
766192724, 2
766192725, 2
766192726, 2
766192727, 2
766192728, 2
766192729, 2
766192730, 2
766192731, 2
766192732, 2
766192733, 2
766192734, 2
766192735, 2
766192736, 2
766192737, 2
766192738, 2
766192739, 2
766192740, 2
766192741, 2
766192742, 2
766192743, 2
766192744, 2
766192745, 2
766192746, 2
766192747, 2
766192748, 2
766192749, 2
766192750, 2
766192751, 2
766192752, 2
766192753, 2
766192754, 2
766192755, 2
766192756, 2
766192757, 2
766192758, 2
766192759, 2
766192760, 2
766192761, 2
766192762, 2
766192763, 2
766192764, 2
766192765, 2
766192766, 2
766192767, 2
766192768, 2
766192769, 2
766192770, 2
766192771, 2
