766192484, 4
766192485, 4
766192486, 0
766192487, 0
766192488, 0
766192489, 0
766192490, 4
766192491, 0
766192492, 0
766192493, 0
766192494, 0
766192495, 4
766192496, 0
766192497, 4
766192498, 4
766192499, 4
766192500, 0
766192501, 0
766192502, 4
766192503, 0
766192504, 4
766192505, 0
766192506, 4
766192507, 0
766192508, 0
766192509, 0
766192510, 0
766192511, 4
766192512, 4
766192513, 0
766192514, 4
766192515, 0
766192516, 4
766192517, 0
766192518, 4
766192519, 4
766192520, 4
766192521, 0
766192522, 0
766192523, 0
766192524, 0
766192525, 0
766192526, 4
766192527, 4
766192528, 0
766192529, 0
766192530, 0
766192531, 0
766192532, 0
766192533, 0
766192534, 0
766192535, 4
766192536, 4
766192537, 0
766192538, 4
766192539, 4
766192540, 0
766192541, 4
766192542, 0
766192543, 4
766192544, 0
766192545, 0
766192546, 4
766192547, 0
766192548, 4
766192549, 0
766192550, 4
766192551, 0
766192552, 4
766192553, 4
766192554, 4
766192555, 4
766192556, 4
766192557, 4
766192558, 0
766192559, 0
766192560, 0
766192561, 4
766192562, 4
766192563, 4
766192564, 4
766192565, 8
766192566, 0
766192567, 0
766192568, 0
766192569, 4
766192570, 0
766192571, 0
766192572, 4
766192573, 0
766192574, 0
766192575, 0
766192576, 0
766192577, 0
766192578, 0
766192579, 0
766192580, 0
766192581, 4
766192582, 0
766192583, 4
766192585, 0
766192586, 0
766192587, 0
766192588, 4
766192589, 0
766192590, 4
766192591, 0
766192592, 0
766192593, 0
766192594, 4
766192595, 4
766192596, 0
766192597, 4
766192598, 0
766192599, 0
766192600, 8
766192601, 0
766192602, 4
766192603, 0
766192604, 0
766192605, 0
766192606, 0
766192607, 0
766192608, 0
766192609, 4
766192610, 0
766192611, 0
766192612, 4
766192613, 4
766192614, 0
766192615, 0
766192616, 0
766192617, 0
766192618, 4
766192619, 8
766192620, 0
766192621, 0
766192622, 0
766192623, 4
766192624, 4
766192625, 4
766192626, 4
766192627, 0
766192628, 0
766192629, 4
766192630, 4
766192631, 0
766192632, 0
766192633, 8
766192634, 4
766192635, 4
766192636, 4
766192637, 4
766192638, 0
766192639, 0
766192640, 0
766192641, 4
766192642, 0
766192643, 0
766192644, 0
766192645, 4
766192646, 4
766192647, 4
766192648, 0
766192649, 0
766192650, 0
766192651, 0
766192652, 4
766192653, 8
766192654, 4
766192655, 0
766192656, 4
766192657, 0
766192658, 0
766192659, 0
766192660, 0
766192661, 4
766192662, 0
766192663, 0
766192664, 0
766192665, 4
766192666, 4
766192667, 0
766192668, 4
766192669, 4
766192670, 0
766192671, 0
766192672, 0
766192673, 4
766192674, 0
766192675, 0
766192676, 0
766192677, 4
766192678, 0
766192679, 4
766192680, 0
766192681, 0
766192682, 4
766192683, 4
766192684, 4
766192685, 4
766192686, 0
766192687, 4
766192688, 0
766192689, 0
766192690, 4
766192691, 4
766192692, 4
766192693, 4
766192694, 0
766192695, 0
766192696, 0
766192697, 0
766192698, 0
766192699, 4
766192700, 4
766192701, 0
766192702, 4
766192703, 4
766192704, 4
766192705, 0
766192706, 0
766192707, 0
766192708, 4
766192709, 0
766192710, 4
766192711, 0
766192712, 4
766192713, 0
766192714, 0
766192715, 4
766192716, 4
766192717, 4
766192718, 4
766192719, 0
766192720, 0
766192721, 0
766192722, 4
766192723, 0
766192724, 4
766192725, 4
766192726, 4
766192727, 0
766192728, 0
766192729, 0
766192730, 4
766192731, 4
766192732, 0
766192733, 4
766192734, 4
766192735, 0
766192736, 4
766192737, 0
766192738, 0
766192739, 0
766192740, 4
766192741, 0
766192742, 0
766192743, 0
766192744, 4
766192745, 4
766192746, 4
766192747, 0
766192748, 4
766192749, 0
766192750, 0
766192751, 0
766192752, 4
766192753, 4
766192754, 4
766192755, 4
766192756, 0
766192757, 0
766192758, 4
766192759, 0
766192760, 4
766192761, 0
766192762, 0
766192763, 0
766192764, 0
766192765, 4
766192766, 0
766192767, 4
766192768, 4
766192769, 0
766192770, 4
766192771, 0
766192772, 4
766192773, 0
766192774, 4
766192775, 0
766192776, 4
766192777, 0
766192778, 0
766192779, 0
766192780, 4
766192781, 4
766192782, 0
766192783, 0
766192784, 4
766192785, 4
766192786, 0
766192787, 0
766192788, 4
766192789, 0
766192790, 4
766192791, 4
766192792, 0
766192793, 4
766192794, 0
766192795, 0
766192796, 4
766192797, 0
766192798, 4
766192799, 0
766192800, 0
766192801, 4
766192802, 0
766192803, 0
766192804, 0
766192805, 0
766192806, 0
766192807, 0
766192808, 4
766192809, 4
766192810, 0
766192811, 4
766192812, 4
766192813, 8
766192814, 4
766192815, 0
766192816, 0
766192817, 0
766192818, 8
766192819, 0
766192820, 0
766192821, 0
766192822, 0
766192823, 4
766192824, 4
766192825, 4
766192826, 0
766192827, 0
766192828, 0
766192829, 0
766192830, 0
766192831, 0
766192832, 0
766192833, 0
766192834, 4
766192835, 4
766192836, 0
766192837, 0
766192838, 8
766192839, 0
766192840, 4
766192841, 4
766192842, 0
766192843, 4
766192844, 0
766192845, 4
766192846, 0
766192847, 4
766192848, 8
